<DATE>	<TIME>	<BID>	<ASK>	<LAST>	<VOLUME>	<FLAGS>
2026.07.10	17:12:31.314	4099.21	4099.46			6
2026.07.10	17:12:31.464	4099.42	4099.67			6
2026.07.10	17:12:31.513	4099.21	4099.59			6
2026.07.10	17:12:31.615		4099.55			4
2026.07.10	17:12:31.666	4099.28	4099.57			6
2026.07.10	17:12:31.717	4099.20	4099.53			6
2026.07.10	17:12:31.765		4099.56			4
2026.07.10	17:12:31.816	4099.26	4099.59			6
2026.07.10	17:12:31.965	4099.25	4099.60			6
2026.07.10	17:12:32.020	4099.28	4099.66			6
2026.07.10	17:12:32.066	4099.38	4099.67			6
2026.07.10	17:12:32.117	4099.50	4099.73			6
2026.07.10	17:12:32.165	4099.49	4099.76			6
2026.07.10	17:12:32.219		4099.77			4
2026.07.10	17:12:32.267	4099.46	4099.82			6
2026.07.10	17:12:32.317	4099.57				2
2026.07.10	17:12:32.419	4099.58	4099.86			6
2026.07.10	17:12:32.469	4099.53				2
2026.07.10	17:12:32.516	4099.54				2
2026.07.10	17:12:32.565	4099.51				2
2026.07.10	17:12:32.615		4099.84			4
2026.07.10	17:12:32.766		4099.86			4
2026.07.10	17:12:32.815	4099.57	4099.89			6
2026.07.10	17:12:32.869	4099.64				2
2026.07.10	17:12:32.922	4099.56	4099.88			6
2026.07.10	17:12:32.969	4099.57	4099.90			6
2026.07.10	17:12:33.016	4099.63	4099.91			6
2026.07.10	17:12:33.070	4099.65	4099.94			6
2026.07.10	17:12:33.118	4099.59				2
2026.07.10	17:12:33.167		4099.95			4
2026.07.10	17:12:33.316	4099.66	4099.96			6
2026.07.10	17:12:33.419	4099.65	4099.94			6
2026.07.10	17:12:33.517		4099.96			4
2026.07.10	17:12:33.566	4099.64	4099.97			6
2026.07.10	17:12:33.718		4099.94			4
2026.07.10	17:12:33.768		4099.96			4
2026.07.10	17:12:33.919	4099.65	4100.01			6
2026.07.10	17:12:33.971		4100.00			4
2026.07.10	17:12:34.070	4099.69	4099.97			6
2026.07.10	17:12:34.119	4099.64	4099.96			6
2026.07.10	17:12:34.168	4099.66	4099.99			6
2026.07.10	17:12:34.216	4099.65				2
2026.07.10	17:12:34.267	4099.64	4099.96			6
2026.07.10	17:12:34.416	4099.59	4099.95			6
2026.07.10	17:12:34.466	4099.58	4099.96			6
2026.07.10	17:12:34.615	4099.61				2
2026.07.10	17:12:34.671	4099.64	4099.95			6
2026.07.10	17:12:34.766		4099.96			4
2026.07.10	17:12:34.817		4099.95			4
2026.07.10	17:12:34.866	4099.59				2
2026.07.10	17:12:34.967	4099.58	4099.94			6
2026.07.10	17:12:35.020	4099.45	4099.79			6
2026.07.10	17:12:35.118	4099.47	4099.82			6
2026.07.10	17:12:35.217		4099.83			4
2026.07.10	17:12:35.266	4099.48	4099.81			6
2026.07.10	17:12:35.368		4099.82			4
2026.07.10	17:12:35.677	4099.46	4099.79			6
2026.07.10	17:12:35.722		4099.81			4
2026.07.10	17:12:35.821	4099.63	4099.87			6
2026.07.10	17:12:35.870	4099.57	4099.88			6
2026.07.10	17:12:35.921		4099.89			4
2026.07.10	17:12:35.970		4099.86			4
2026.07.10	17:12:36.019	4099.49				2
2026.07.10	17:12:36.070		4099.85			4
2026.07.10	17:12:36.119	4099.57	4099.89			6
2026.07.10	17:12:36.268		4099.87			4
2026.07.10	17:12:36.318	4099.54	4099.84			6
2026.07.10	17:12:36.370	4099.55	4099.90			6
2026.07.10	17:12:36.420	4099.76	4100.00			6
2026.07.10	17:12:36.471	4099.67	4099.98			6
2026.07.10	17:12:36.569	4099.63	4099.89			6
2026.07.10	17:12:36.618	4099.77	4100.01			6
2026.07.10	17:12:36.672	4099.66	4099.96			6
2026.07.10	17:12:36.718	4099.63	4099.89			6
2026.07.10	17:12:36.768	4099.57				2
2026.07.10	17:12:36.819	4099.58	4099.93			6
2026.07.10	17:12:37.119	4099.62				2
2026.07.10	17:12:37.169	4099.76	4099.99			6
2026.07.10	17:12:37.220	4099.74	4099.97			6
2026.07.10	17:12:37.269	4099.75	4099.98			6
2026.07.10	17:12:37.471	4099.70				2
2026.07.10	17:12:37.519	4099.67	4099.95			6
2026.07.10	17:12:37.620	4099.58	4099.83			6
2026.07.10	17:12:37.677	4099.25	4099.61			6
2026.07.10	17:12:37.721	4099.23				2
2026.07.10	17:12:37.770		4099.58			4
2026.07.10	17:12:37.818	4099.32	4099.56			6
2026.07.10	17:12:37.869	4099.34	4099.57			6
2026.07.10	17:12:37.925	4099.32	4099.56			6
2026.07.10	17:12:37.971	4099.37	4099.60			6
2026.07.10	17:12:38.122	4099.41	4099.64			6
2026.07.10	17:12:38.170	4099.38	4099.61			6
2026.07.10	17:12:38.219	4099.37	4099.60			6
2026.07.10	17:12:38.321	4099.38	4099.63			6
2026.07.10	17:12:38.620	4099.39	4099.62			6
2026.07.10	17:12:38.820	4099.36	4099.59			6
2026.07.10	17:12:38.869	4099.37	4099.61			6
2026.07.10	17:12:38.975	4099.31	4099.59			6
2026.07.10	17:12:39.022	4099.37	4099.60			6
2026.07.10	17:12:39.070	4099.39	4099.62			6
2026.07.10	17:12:39.122	4099.50	4099.73			6
2026.07.10	17:12:39.173	4099.66	4100.13			6
2026.07.10	17:12:39.220	4099.47	4099.93			6
2026.07.10	17:12:39.271	4099.54	4099.87			6
2026.07.10	17:12:39.319	4099.57	4099.81			6
2026.07.10	17:12:39.371	4099.71	4099.94			6
2026.07.10	17:12:39.420	4099.66	4099.89			6
2026.07.10	17:12:40.022	4099.58	4099.90			6
2026.07.10	17:12:40.174	4099.72	4099.95			6
2026.07.10	17:12:40.374	4099.76	4099.99			6
2026.07.10	17:12:40.427	4099.85	4100.14			6
2026.07.10	17:12:40.474		4100.12			4
2026.07.10	17:12:40.524		4100.14			4
2026.07.10	17:12:40.724		4100.17			4
2026.07.10	17:12:40.773	4099.84	4100.14			6
2026.07.10	17:12:40.972		4100.16			4
2026.07.10	17:12:41.022	4099.90	4100.14			6
2026.07.10	17:12:41.073	4099.91				2
2026.07.10	17:12:41.181	4099.92	4100.21			6
2026.07.10	17:12:41.233	4100.13	4100.27			6
2026.07.10	17:12:41.727		4100.28			4
2026.07.10	17:12:41.776		4100.37			4
2026.07.10	17:12:41.828	4100.23	4100.46			6
2026.07.10	17:12:41.877	4100.16				2
2026.07.10	17:12:41.977	4100.14	4100.47			6
2026.07.10	17:12:42.025		4100.44			4
2026.07.10	17:12:42.078		4100.48			4
2026.07.10	17:12:42.126	4100.17	4100.46			6
2026.07.10	17:12:42.229	4100.21	4100.47			6
2026.07.10	17:12:43.083	4100.06	4100.35			6
2026.07.10	17:12:43.135	4099.61	4100.12			6
2026.07.10	17:12:43.185	4099.57	4099.97			6
2026.07.10	17:12:43.231	4099.64				2
2026.07.10	17:12:43.284	4099.72	4100.05			6
2026.07.10	17:12:43.333	4099.46	4099.85			6
2026.07.10	17:12:43.384	4099.40	4099.82			6
2026.07.10	17:12:43.432		4099.80			4
2026.07.10	17:12:43.480	4099.45	4099.79			6
2026.07.10	17:12:43.535	4099.50	4099.76			6
2026.07.10	17:12:43.581	4099.40	4099.77			6
2026.07.10	17:12:43.683	4099.53	4099.84			6
2026.07.10	17:12:43.731		4099.88			4
2026.07.10	17:12:44.130	4099.70	4099.93			6
2026.07.10	17:12:44.182	4099.73	4099.96			6
2026.07.10	17:12:44.230		4099.97			4
2026.07.10	17:12:44.282	4099.62	4099.95			6
2026.07.10	17:12:44.332		4099.97			4
2026.07.10	17:12:44.383	4099.94	4100.22			6
2026.07.10	17:12:44.434	4099.82	4100.05			6
2026.07.10	17:12:44.482	4099.84	4100.07			6
2026.07.10	17:12:44.533	4099.83				2
2026.07.10	17:12:44.637	4099.85	4100.08			6
2026.07.10	17:12:44.682	4099.78				2
2026.07.10	17:12:44.738	4099.90	4100.13			6
2026.07.10	17:12:44.787	4099.83	4100.16			6
2026.07.10	17:12:44.884	4099.86	4100.20			6
2026.07.10	17:12:45.034		4100.16			4
2026.07.10	17:12:45.133	4099.81	4100.10			6
2026.07.10	17:12:45.182	4099.77	4100.08			6
2026.07.10	17:12:45.233	4099.78	4100.09			6
2026.07.10	17:12:45.284	4099.76	4100.13			6
2026.07.10	17:12:45.335	4099.67	4100.09			6
2026.07.10	17:12:45.383		4100.07			4
2026.07.10	17:12:45.435		4100.08			4
2026.07.10	17:12:45.484	4099.77	4100.10			6
2026.07.10	17:12:45.583	4099.73	4100.07			6
2026.07.10	17:12:45.783		4100.09			4
2026.07.10	17:12:45.836		4100.06			4
2026.07.10	17:12:45.886		4100.08			4
2026.07.10	17:12:46.037	4099.66	4100.07			6
2026.07.10	17:12:46.090	4099.80	4099.99			6
2026.07.10	17:12:46.139	4099.57	4099.90			6
2026.07.10	17:12:46.189	4099.52	4099.85			6
2026.07.10	17:12:46.238	4099.49	4099.77			6
2026.07.10	17:12:46.336	4099.42	4099.75			6
2026.07.10	17:12:46.435		4099.78			4
2026.07.10	17:12:46.537	4099.58	4099.81			6
2026.07.10	17:12:46.586	4099.57	4099.80			6
2026.07.10	17:12:46.686	4099.48	4099.82			6
2026.07.10	17:12:46.885	4099.57	4099.80			6
2026.07.10	17:12:47.035	4099.53	4099.82			6
2026.07.10	17:12:47.087	4099.51	4099.79			6
2026.07.10	17:12:47.138	4099.66	4099.91			6
2026.07.10	17:12:47.187	4099.80	4100.03			6
2026.07.10	17:12:47.238	4099.88	4100.11			6
2026.07.10	17:12:47.285	4099.85	4100.08			6
2026.07.10	17:12:47.435	4099.83	4100.11			6
2026.07.10	17:12:47.535	4099.89	4100.12			6
2026.07.10	17:12:47.587	4099.98	4100.22			6
2026.07.10	17:12:47.686	4100.01	4100.24			6
2026.07.10	17:12:47.737	4100.00	4100.23			6
2026.07.10	17:12:47.788	4100.01	4100.25			6
2026.07.10	17:12:47.936	4100.02	4100.26			6
2026.07.10	17:12:47.986	4100.03				2
2026.07.10	17:12:48.138	4100.18	4100.52			6
2026.07.10	17:12:48.189	4100.24	4100.47			6
2026.07.10	17:12:48.289	4100.17	4100.40			6
2026.07.10	17:12:48.548	4100.18	4100.42			6
2026.07.10	17:12:48.592	4100.17	4100.40			6
2026.07.10	17:12:48.641	4100.19	4100.42			6
2026.07.10	17:12:48.701	4100.17	4100.41			6
2026.07.10	17:12:48.753	4100.16	4100.39			6
2026.07.10	17:12:48.856	4100.18	4100.41			6
2026.07.10	17:12:49.015	4100.27	4100.50			6
2026.07.10	17:12:49.073	4100.30	4100.55			6
2026.07.10	17:12:49.090		4100.66			4
2026.07.10	17:12:49.140	4100.35				2
2026.07.10	17:12:49.288		4100.54			4
2026.07.10	17:12:49.465	4100.30	4100.53			6
2026.07.10	17:12:49.542	4100.33	4100.56			6
2026.07.10	17:12:49.622	4100.31	4100.55			6
2026.07.10	17:12:49.676	4100.33	4100.58			6
2026.07.10	17:12:49.730		4100.54			4
2026.07.10	17:12:49.824		4100.66			4
2026.07.10	17:12:49.965	4100.54	4100.82			6
2026.07.10	17:12:49.992	4100.61	4100.91			6
2026.07.10	17:12:50.075	4100.51	4100.75			6
2026.07.10	17:12:50.103	4100.86	4100.99			6
2026.07.10	17:12:50.150	4101.05	4101.44			6
2026.07.10	17:12:50.229	4101.03	4101.45			6
2026.07.10	17:12:50.280	4101.15	4101.50			6
2026.07.10	17:12:50.330	4101.18				2
2026.07.10	17:12:50.477	4101.17	4101.40			6
2026.07.10	17:12:50.643	4101.24	4101.48			6
2026.07.10	17:12:50.691	4101.26	4101.49			6
2026.07.10	17:12:50.840	4101.28	4101.51			6
2026.07.10	17:12:50.892	4101.27				2
2026.07.10	17:12:50.940	4101.30	4101.53			6
2026.07.10	17:12:50.994	4101.29	4101.52			6
2026.07.10	17:12:51.144	4101.38	4101.66			6
2026.07.10	17:12:51.194		4101.61			4
2026.07.10	17:12:51.245	4101.39	4101.62			6
2026.07.10	17:12:51.543	4101.37	4101.61			6
2026.07.10	17:12:51.745	4101.31	4101.62			6
2026.07.10	17:12:51.794		4101.61			4
2026.07.10	17:12:51.847	4101.21	4101.44			6
2026.07.10	17:12:51.898	4101.23	4101.46			6
2026.07.10	17:12:51.947	4101.30	4101.53			6
2026.07.10	17:12:51.999	4101.53	4101.85			6
2026.07.10	17:12:52.051	4101.67	4101.96			6
2026.07.10	17:12:52.395	4101.69	4101.93			6
2026.07.10	17:12:52.595	4101.73	4101.96			6
2026.07.10	17:12:52.646	4101.76	4102.15			6
2026.07.10	17:12:52.698	4101.75	4101.98			6
2026.07.10	17:12:53.068	4101.73				2
2026.07.10	17:12:53.068	4101.66				2
2026.07.10	17:12:53.072	4101.61				2
2026.07.10	17:12:53.073	4101.58				2
2026.07.10	17:12:53.076	4101.55				2
2026.07.10	17:12:53.148	4101.63	4101.99			6
2026.07.10	17:12:53.446	4101.74	4101.97			6
2026.07.10	17:12:53.547	4101.76	4101.99			6
2026.07.10	17:12:53.700	4101.82	4102.06			6
2026.07.10	17:12:53.750		4102.05			4
2026.07.10	17:12:53.802	4101.83	4102.06			6
2026.07.10	17:12:53.852	4101.71	4101.96			6
2026.07.10	17:12:53.900	4101.68	4101.92			6
2026.07.10	17:12:53.948	4101.67				2
2026.07.10	17:12:53.998	4101.69	4101.93			6
2026.07.10	17:12:54.099	4101.72	4101.95			6
2026.07.10	17:12:54.148	4101.67	4101.90			6
2026.07.10	17:12:54.251	4101.75	4101.98			6
2026.07.10	17:12:54.300	4101.76	4101.99			6
2026.07.10	17:12:54.352	4101.74	4101.97			6
2026.07.10	17:12:54.401	4101.75	4101.99			6
2026.07.10	17:12:54.450	4101.77	4102.00			6
2026.07.10	17:12:54.501	4101.73	4101.96			6
2026.07.10	17:12:54.601	4101.72				2
2026.07.10	17:12:54.650	4101.73				2
2026.07.10	17:12:55.104	4101.69	4101.93			6
2026.07.10	17:12:55.154	4101.71	4101.94			6
2026.07.10	17:12:55.204	4101.68	4101.92			6
2026.07.10	17:12:55.252	4101.69	4101.93			6
2026.07.10	17:12:55.802		4101.92			4
2026.07.10	17:12:56.054	4101.68	4101.91			6
2026.07.10	17:12:56.151	4101.69	4101.92			6
2026.07.10	17:12:56.208	4101.68				2
2026.07.10	17:12:56.301		4101.91			4
2026.07.10	17:12:56.853		4101.92			4
2026.07.10	17:12:56.958	4101.70	4101.94			6
2026.07.10	17:12:57.004	4101.69	4101.93			6
2026.07.10	17:12:57.101	4101.71	4101.94			6
2026.07.10	17:12:57.159	4101.69	4101.93			6
2026.07.10	17:12:58.154	4101.71	4101.94			6
2026.07.10	17:12:58.356	4101.70				2
2026.07.10	17:12:58.406	4101.67	4101.90			6
2026.07.10	17:12:58.456	4101.59	4101.84			6
2026.07.10	17:12:58.508	4101.60				2
2026.07.10	17:12:58.557	4101.59	4101.82			6
2026.07.10	17:12:58.657		4101.83			4
2026.07.10	17:12:58.754	4101.60				2
2026.07.10	17:12:59.158	4101.61	4101.95			6
2026.07.10	17:12:59.208	4101.56	4101.80			6
2026.07.10	17:12:59.258	4101.58	4101.82			6
2026.07.10	17:12:59.313	4101.60	4101.83			6
2026.07.10	17:12:59.407	4101.58	4101.82			6
2026.07.10	17:12:59.508	4101.48	4101.72			6
2026.07.10	17:12:59.557	4101.53	4101.77			6
2026.07.10	17:12:59.759	4101.52	4101.75			6
2026.07.10	17:12:59.858	4101.55	4101.78			6
2026.07.10	17:12:59.907	4101.53	4101.77			6
2026.07.10	17:12:59.956	4101.55	4101.78			6
2026.07.10	17:13:00.003	4101.55				2
2026.07.10	17:13:00.008	4101.54				2
2026.07.10	17:13:00.059		4101.77			4
2026.07.10	17:13:00.110	4101.47	4101.70			6
2026.07.10	17:13:00.158	4101.39	4101.68			6
2026.07.10	17:13:00.211	4101.50	4101.73			6
2026.07.10	17:13:00.358	4101.70	4101.96			6
2026.07.10	17:13:00.414	4101.82	4102.24			6
2026.07.10	17:13:00.458	4101.89	4102.19			6
2026.07.10	17:13:00.509	4101.85	4102.09			6
2026.07.10	17:13:00.561	4101.87	4102.11			6
2026.07.10	17:13:00.906	4101.89	4102.13			6
2026.07.10	17:13:00.958	4101.88	4102.11			6
2026.07.10	17:13:01.313	4102.01	4102.35			6
2026.07.10	17:13:01.360	4102.03	4102.27			6
2026.07.10	17:13:01.409	4102.02	4102.25			6
2026.07.10	17:13:01.461	4102.01				2
2026.07.10	17:13:01.810	4102.05	4102.28			6
2026.07.10	17:13:02.111	4102.03	4102.27			6
2026.07.10	17:13:02.170	4102.24	4102.48			6
2026.07.10	17:13:02.217	4102.14				2
2026.07.10	17:13:02.268	4102.21	4102.50			6
2026.07.10	17:13:02.364	4102.24	4102.52			6
2026.07.10	17:13:02.465	4102.20	4102.49			6
2026.07.10	17:13:02.567	4102.25	4102.54			6
2026.07.10	17:13:02.666	4102.30				2
2026.07.10	17:13:02.913	4102.29	4102.52			6
2026.07.10	17:13:03.066	4102.30	4102.53			6
2026.07.10	17:13:03.115	4102.31	4102.55			6
2026.07.10	17:13:03.312	4102.30	4102.53			6
2026.07.10	17:13:03.413	4102.28				2
2026.07.10	17:13:03.567	4102.30	4102.55			6
2026.07.10	17:13:03.614		4102.53			4
2026.07.10	17:13:03.665		4102.55			4
2026.07.10	17:13:03.714		4102.54			4
2026.07.10	17:13:03.967		4102.52			4
2026.07.10	17:13:04.066	4102.22	4102.47			6
2026.07.10	17:13:04.118	4102.10	4102.49			6
2026.07.10	17:13:04.168	4102.28	4102.51			6
2026.07.10	17:13:04.218	4102.29	4102.53			6
2026.07.10	17:13:04.323	4102.27	4102.51			6
2026.07.10	17:13:04.370	4102.29	4102.53			6
2026.07.10	17:13:05.068	4102.30	4102.54			6
2026.07.10	17:13:05.119	4102.24				2
2026.07.10	17:13:05.167	4102.29	4102.53			6
2026.07.10	17:13:05.218	4102.32	4102.56			6
2026.07.10	17:13:05.270	4102.31	4102.54			6
2026.07.10	17:13:05.519	4102.28	4102.51			6
2026.07.10	17:13:05.572	4102.18	4102.50			6
2026.07.10	17:13:05.619	4102.26				2
2026.07.10	17:13:05.670	4102.01	4102.31			6
2026.07.10	17:13:05.722	4101.92	4102.26			6
2026.07.10	17:13:05.820	4101.95	4102.19			6
2026.07.10	17:13:05.870	4101.98	4102.21			6
2026.07.10	17:13:05.921	4101.99	4102.23			6
2026.07.10	17:13:05.970		4102.24			4
2026.07.10	17:13:06.123	4102.03	4102.26			6
2026.07.10	17:13:06.178	4102.08	4102.42			6
2026.07.10	17:13:06.222		4102.32			4
2026.07.10	17:13:06.324	4102.07	4102.31			6
2026.07.10	17:13:06.469	4102.08	4102.32			6
2026.07.10	17:13:06.623	4102.05	4102.29			6
2026.07.10	17:13:06.670	4102.09	4102.33			6
2026.07.10	17:13:06.719	4102.07	4102.31			6
2026.07.10	17:13:06.771	4102.09	4102.32			6
2026.07.10	17:13:06.820		4102.33			4
2026.07.10	17:13:06.876	4101.84	4102.17			6
2026.07.10	17:13:06.924	4101.65	4102.11			6
2026.07.10	17:13:06.976	4101.76	4102.05			6
2026.07.10	17:13:07.025	4101.75	4102.01			6
2026.07.10	17:13:07.072	4101.77	4102.04			6
2026.07.10	17:13:07.123	4101.82	4102.05			6
2026.07.10	17:13:07.220	4101.86	4102.10			6
2026.07.10	17:13:07.271	4101.82	4102.06			6
2026.07.10	17:13:07.320	4101.80				2
2026.07.10	17:13:07.368		4102.04			4
2026.07.10	17:13:07.472	4101.71	4101.80			6
2026.07.10	17:13:07.523	4101.42	4101.71			6
2026.07.10	17:13:07.571	4101.36	4101.65			6
2026.07.10	17:13:07.621	4101.15	4101.57			6
2026.07.10	17:13:07.670	4101.37	4101.60			6
2026.07.10	17:13:07.719	4101.09	4101.52			6
2026.07.10	17:13:07.772	4101.27	4101.50			6
2026.07.10	17:13:07.825	4101.23	4101.52			6
2026.07.10	17:13:07.870	4101.35	4101.58			6
2026.07.10	17:13:07.921	4101.32	4101.55			6
2026.07.10	17:13:07.971	4101.29	4101.57			6
2026.07.10	17:13:08.019	4101.26	4101.55			6
2026.07.10	17:13:08.120	4101.29	4101.58			6
2026.07.10	17:13:08.171	4101.25	4101.56			6
2026.07.10	17:13:08.220	4101.31	4101.54			6
2026.07.10	17:13:08.271	4101.32	4101.55			6
2026.07.10	17:13:08.368	4101.35	4101.59			6
2026.07.10	17:13:08.419	4101.33	4101.56			6
2026.07.10	17:13:08.523	4101.31	4101.54			6
2026.07.10	17:13:08.570		4101.56			4
2026.07.10	17:13:08.669	4101.29	4101.58			6
2026.07.10	17:13:08.722	4101.35	4101.59			6
2026.07.10	17:13:08.773	4101.38	4101.62			6
2026.07.10	17:13:08.870	4101.37	4101.60			6
2026.07.10	17:13:08.973	4101.30	4101.59			6
2026.07.10	17:13:09.072	4101.26	4101.60			6
2026.07.10	17:13:09.271	4101.25	4101.59			6
2026.07.10	17:13:09.479	4101.26	4101.58			6
2026.07.10	17:13:09.624		4101.59			4
2026.07.10	17:13:09.675	4101.08	4101.49			6
2026.07.10	17:13:09.722	4101.21				2
2026.07.10	17:13:09.776	4101.05	4101.45			6
2026.07.10	17:13:09.823	4101.11	4101.47			6
2026.07.10	17:13:09.874		4101.46			4
2026.07.10	17:13:09.974	4101.05	4101.44			6
2026.07.10	17:13:10.128		4101.42			4
2026.07.10	17:13:10.176	4100.98	4101.37			6
2026.07.10	17:13:10.225	4100.95	4101.33			6
2026.07.10	17:13:10.274	4101.00	4101.34			6
2026.07.10	17:13:10.326	4100.95	4101.31			6
2026.07.10	17:13:10.378		4101.33			4
2026.07.10	17:13:10.430	4100.99	4101.35			6
2026.07.10	17:13:10.623	4100.98	4101.32			6
2026.07.10	17:13:10.677	4100.95	4101.29			6
2026.07.10	17:13:10.725	4100.94	4101.27			6
2026.07.10	17:13:10.776	4100.95	4101.29			6
2026.07.10	17:13:11.029	4100.90	4101.28			6
2026.07.10	17:13:11.079	4100.93	4101.30			6
2026.07.10	17:13:11.375		4101.27			4
2026.07.10	17:13:11.525		4101.29			4
2026.07.10	17:13:11.575	4101.04	4101.28			6
2026.07.10	17:13:11.630	4100.83	4101.16			6
2026.07.10	17:13:11.684	4100.92				2
2026.07.10	17:13:11.730	4100.93				2
2026.07.10	17:13:11.877		4101.17			4
2026.07.10	17:13:11.928	4100.91	4101.15			6
2026.07.10	17:13:11.975	4100.90	4101.14			6
2026.07.10	17:13:12.127	4100.86	4101.17			6
2026.07.10	17:13:12.180	4100.91	4101.20			6
2026.07.10	17:13:12.227	4100.89	4101.13			6
2026.07.10	17:13:12.378	4100.92	4101.16			6
2026.07.10	17:13:12.426	4100.91	4101.15			6
2026.07.10	17:13:12.478	4100.92	4101.16			6
2026.07.10	17:13:12.528	4100.91	4101.14			6
2026.07.10	17:13:13.226	4100.89	4101.13			6
2026.07.10	17:13:13.627	4100.91	4101.22			6
2026.07.10	17:13:13.677	4100.89	4101.23			6
2026.07.10	17:13:13.932		4101.13			4
2026.07.10	17:13:14.030	4100.91	4101.15			6
2026.07.10	17:13:14.078	4100.89	4101.13			6
2026.07.10	17:13:14.131	4100.91	4101.15			6
2026.07.10	17:13:14.179	4100.89	4101.13			6
2026.07.10	17:13:14.280	4100.91	4101.14			6
2026.07.10	17:13:14.379	4100.89	4101.13			6
2026.07.10	17:13:14.581	4100.91	4101.15			6
2026.07.10	17:13:14.631	4100.88	4101.12			6
2026.07.10	17:13:14.681	4100.76	4101.10			6
2026.07.10	17:13:14.730		4101.13			4
2026.07.10	17:13:14.931	4100.68	4101.10			6
2026.07.10	17:13:15.031	4100.57	4100.96			6
2026.07.10	17:13:15.080	4100.75	4100.99			6
2026.07.10	17:13:15.130	4100.73	4100.97			6
2026.07.10	17:13:15.178	4100.71	4100.94			6
2026.07.10	17:13:15.232		4100.97			4
2026.07.10	17:13:15.280	4100.69	4100.94			6
2026.07.10	17:13:15.328	4100.77	4101.00			6
2026.07.10	17:13:15.379	4100.79	4101.03			6
2026.07.10	17:13:15.482	4100.78	4101.01			6
2026.07.10	17:13:15.928	4100.74	4101.03			6
2026.07.10	17:13:15.980	4100.78				2
2026.07.10	17:13:16.031	4100.77	4101.01			6
2026.07.10	17:13:16.078	4100.79	4101.03			6
2026.07.10	17:13:16.128	4100.77	4101.01			6
2026.07.10	17:13:16.179	4100.80	4101.04			6
2026.07.10	17:13:16.281	4100.81				2
2026.07.10	17:13:16.377	4100.78	4101.02			6
2026.07.10	17:13:16.429	4100.79	4101.03			6
2026.07.10	17:13:16.531	4100.78	4101.02			6
2026.07.10	17:13:16.634	4100.48	4100.94			6
2026.07.10	17:13:16.681	4100.46	4100.79			6
2026.07.10	17:13:16.731		4100.82			4
2026.07.10	17:13:16.781	4100.44				2
2026.07.10	17:13:16.831		4100.79			4
2026.07.10	17:13:16.982		4100.74			4
2026.07.10	17:13:17.033	4100.29	4100.64			6
2026.07.10	17:13:17.084	4100.50	4100.79			6
2026.07.10	17:13:17.137		4100.75			4
2026.07.10	17:13:17.182	4100.44	4100.78			6
2026.07.10	17:13:17.237	4100.50	4100.74			6
2026.07.10	17:13:17.331	4100.41	4100.75			6
2026.07.10	17:13:17.383	4100.54	4100.77			6
2026.07.10	17:13:17.439	4100.67	4100.91			6
2026.07.10	17:13:17.490	4100.56	4100.80			6
2026.07.10	17:13:17.538	4100.51				2
2026.07.10	17:13:17.585	4100.45	4100.79			6
2026.07.10	17:13:17.635	4100.43	4100.78			6
2026.07.10	17:13:17.731	4100.42	4100.77			6
2026.07.10	17:13:17.782	4100.55	4100.79			6
2026.07.10	17:13:17.832	4100.46	4100.80			6
2026.07.10	17:13:17.934	4100.53	4100.82			6
2026.07.10	17:13:17.988	4100.66	4100.90			6
2026.07.10	17:13:18.034	4100.68	4100.92			6
2026.07.10	17:13:18.087	4100.64	4100.88			6
2026.07.10	17:13:18.131	4100.71	4100.95			6
2026.07.10	17:13:18.181	4100.68	4100.92			6
2026.07.10	17:13:18.232	4100.69				2
2026.07.10	17:13:18.281	4100.68				2
2026.07.10	17:13:18.434	4100.69	4100.93			6
2026.07.10	17:13:18.485	4100.74	4100.98			6
2026.07.10	17:13:18.532	4100.72	4100.95			6
2026.07.10	17:13:18.582	4100.70	4100.94			6
2026.07.10	17:13:18.633	4100.78	4101.13			6
2026.07.10	17:13:18.683	4100.81	4101.05			6
2026.07.10	17:13:18.732	4100.77	4101.01			6
2026.07.10	17:13:18.782	4100.74	4100.98			6
2026.07.10	17:13:18.833	4100.75	4100.99			6
2026.07.10	17:13:18.882	4100.72	4100.96			6
2026.07.10	17:13:18.932	4100.74	4100.98			6
2026.07.10	17:13:19.082	4100.69	4100.95			6
2026.07.10	17:13:19.337	4101.00	4101.26			6
2026.07.10	17:13:19.385	4101.07	4101.41			6
2026.07.10	17:13:19.493	4101.05	4101.39			6
2026.07.10	17:13:19.539	4101.07	4101.31			6
2026.07.10	17:13:19.595	4101.11	4101.41			6
2026.07.10	17:13:19.638	4101.16	4101.51			6
